post_id,influencer_id,platform,date,url,caption,reach,likes,comments
499,58,Twitter,2025-06-15,http://twitter.com/status/499,Check out HKVitals Omega 3! #ad,17166,1160,147
500,58,Twitter,2025-07-23,http://twitter.com/status/500,Check out Gritzo Oats! #ad,12852,739,82
501,58,Twitter,2025-02-10,http://twitter.com/status/501,Check out HKVitals Probiotics! #ad,12766,808,70
502,58,Twitter,2025-06-16,http://twitter.com/status/502,Check out HKVitals Multivitamins! #ad,19029,1023,126
503,58,Twitter,2025-05-21,http://twitter.com/status/503,Check out Gritzo Peanut Butter! #ad,17710,686,42
504,58,Twitter,2025-07-02,http://twitter.com/status/504,Check out MuscleBlaze Mass Gainer! #ad,16603,563,107
505,59,YouTube,2025-04-27,http://youtube.com/watch?v=505,Check out HKVitals Omega 3! #ad,1624,103,18
506,59,YouTube,2025-02-16,http://youtube.com/watch?v=506,Check out Gritzo Peanut Butter! #ad,1673,91,16
507,59,YouTube,2025-07-03,http://youtube.com/watch?v=507,Check out Gritzo Peanut Butter! #ad,1285,53,4
508,59,YouTube,2025-03-22,http://youtube.com/watch?v=508,Check out HKVitals Omega 3! #ad,1397,68,9
509,59,YouTube,2025-05-03,http://youtube.com/watch?v=509,Check out HKVitals Probiotics! #ad,1791,39,5
510,59,YouTube,2025-07-11,http://youtube.com/watch?v=510,Check out HKVitals Multivitamins! #ad,1198,75,8
511,59,YouTube,2025-01-29,http://youtube.com/watch?v=511,Check out HKVitals Multivitamins! #ad,2008,131,23
512,59,YouTube,2025-03-29,http://youtube.com/watch?v=512,Check out MuscleBlaze Mass Gainer! #ad,1170,44,2
513,59,YouTube,2025-06-07,http://youtube.com/watch?v=513,Check out Gritzo Oats! #ad,1131,57,9
514,59,YouTube,2025-06-25,http://youtube.com/watch?v=514,Check out MuscleBlaze Mass Gainer! #ad,1692,93,4
515,60,Instagram,2025-02-13,http://instagram.com/post/515,Check out MuscleBlaze BCAA! #ad,26004,1404,72
516,60,Instagram,2025-06-13,http://instagram.com/post/516,Check out HKVitals Multivitamins! #ad,40230,1654,115
517,60,Instagram,2025-02-12,http://instagram.com/post/517,Check out MuscleBlaze Mass Gainer! #ad,23449,1413,92
518,60,Instagram,2025-04-10,http://instagram.com/post/518,Check out HKVitals Multivitamins! #ad,28927,1754,317
519,60,Instagram,2025-06-03,http://instagram.com/post/519,Check out Gritzo Oats! #ad,23059,1110,157
520,60,Instagram,2025-03-02,http://instagram.com/post/520,Check out HKVitals Omega 3! #ad,35269,1812,131
521,60,Instagram,2025-04-19,http://instagram.com/post/521,Check out Gritzo Chia Seeds! #ad,30041,927,171
522,60,Instagram,2025-02-25,http://instagram.com/post/522,Check out MuscleBlaze BCAA! #ad,35411,1330,152
523,60,Instagram,2025-07-02,http://instagram.com/post/523,Check out MuscleBlaze Protein Powder! #ad,26952,652,86
524,60,Instagram,2025-05-26,http://instagram.com/post/524,Check out Gritzo Chia Seeds! #ad,27101,1817,98
525,60,Instagram,2025-07-13,http://instagram.com/post/525,Check out Gritzo Peanut Butter! #ad,25617,1289,100
526,60,Instagram,2025-04-15,http://instagram.com/post/526,Check out HKVitals Probiotics! #ad,22800,1479,285
527,61,YouTube,2025-04-14,http://youtube.com/watch?v=527,Check out MuscleBlaze Protein Powder! #ad,34636,1721,222
528,61,YouTube,2025-01-31,http://youtube.com/watch?v=528,Check out HKVitals Omega 3! #ad,26995,1701,230
529,61,YouTube,2025-04-10,http://youtube.com/watch?v=529,Check out Gritzo Chia Seeds! #ad,27842,1212,240
530,61,YouTube,2025-02-12,http://youtube.com/watch?v=530,Check out MuscleBlaze BCAA! #ad,25655,849,47
531,61,YouTube,2025-02-10,http://youtube.com/watch?v=531,Check out HKVitals Probiotics! #ad,30206,1680,277
532,61,YouTube,2025-04-21,http://youtube.com/watch?v=532,Check out Gritzo Peanut Butter! #ad,25964,1215,173
533,61,YouTube,2025-03-24,http://youtube.com/watch?v=533,Check out MuscleBlaze Mass Gainer! #ad,25894,1710,335
534,61,YouTube,2025-02-28,http://youtube.com/watch?v=534,Check out Gritzo Peanut Butter! #ad,32373,1674,293
535,61,YouTube,2025-06-10,http://youtube.com/watch?v=535,Check out Gritzo Oats! #ad,30698,1285,248
536,61,YouTube,2025-03-16,http://youtube.com/watch?v=536,Check out MuscleBlaze Protein Powder! #ad,26043,1086,128
537,61,YouTube,2025-05-27,http://youtube.com/watch?v=537,Check out MuscleBlaze Mass Gainer! #ad,38097,2015,153
538,61,YouTube,2025-02-01,http://youtube.com/watch?v=538,Check out Gritzo Oats! #ad,38833,1094,211
539,62,Facebook,2025-03-03,http://facebook.com/posts/539,Check out HKVitals Multivitamins! #ad,21451,1365,218
540,62,Facebook,2025-02-21,http://facebook.com/posts/540,Check out MuscleBlaze Mass Gainer! #ad,22093,742,44
541,62,Facebook,2025-06-16,http://facebook.com/posts/541,Check out Gritzo Chia Seeds! #ad,13921,595,61
542,62,Facebook,2025-05-06,http://facebook.com/posts/542,Check out Gritzo Oats! #ad,17174,562,36
543,62,Facebook,2025-05-21,http://facebook.com/posts/543,Check out Gritzo Chia Seeds! #ad,14350,818,41
544,62,Facebook,2025-07-15,http://facebook.com/posts/544,Check out MuscleBlaze Protein Powder! #ad,13573,518,97
545,62,Facebook,2025-03-05,http://facebook.com/posts/545,Check out MuscleBlaze BCAA! #ad,22048,1228,182
546,62,Facebook,2025-03-14,http://facebook.com/posts/546,Check out HKVitals Multivitamins! #ad,17718,992,89
547,62,Facebook,2025-02-13,http://facebook.com/posts/547,Check out Gritzo Peanut Butter! #ad,14395,772,44
548,63,Facebook,2025-07-04,http://facebook.com/posts/548,Check out Gritzo Oats! #ad,36259,850,101
549,63,Facebook,2025-03-25,http://facebook.com/posts/549,Check out HKVitals Omega 3! #ad,21424,917,96
550,63,Facebook,2025-03-27,http://facebook.com/posts/550,Check out Gritzo Peanut Butter! #ad,32592,1047,110
551,63,Facebook,2025-05-05,http://facebook.com/posts/551,Check out MuscleBlaze BCAA! #ad,35342,2050,177
552,63,Facebook,2025-01-30,http://facebook.com/posts/552,Check out HKVitals Multivitamins! #ad,23930,893,157
553,63,Facebook,2025-07-18,http://facebook.com/posts/553,Check out MuscleBlaze Mass Gainer! #ad,19972,1055,187
554,63,Facebook,2025-06-19,http://facebook.com/posts/554,Check out HKVitals Multivitamins! #ad,23455,1622,183
555,63,Facebook,2025-02-10,http://facebook.com/posts/555,Check out MuscleBlaze BCAA! #ad,24731,548,46
556,64,Facebook,2025-06-14,http://facebook.com/posts/556,Check out HKVitals Omega 3! #ad,26267,636,40
557,64,Facebook,2025-02-24,http://facebook.com/posts/557,Check out Gritzo Peanut Butter! #ad,15230,736,84
558,64,Facebook,2025-02-23,http://facebook.com/posts/558,Check out MuscleBlaze Mass Gainer! #ad,17513,626,106
559,64,Facebook,2025-06-14,http://facebook.com/posts/559,Check out Gritzo Peanut Butter! #ad,18214,611,37
560,64,Facebook,2025-03-09,http://facebook.com/posts/560,Check out MuscleBlaze BCAA! #ad,15649,395,46
561,64,Facebook,2025-03-31,http://facebook.com/posts/561,Check out HKVitals Multivitamins! #ad,20886,1425,115
562,64,Facebook,2025-03-30,http://facebook.com/posts/562,Check out HKVitals Omega 3! #ad,24770,607,103
563,64,Facebook,2025-03-29,http://facebook.com/posts/563,Check out Gritzo Chia Seeds! #ad,21713,667,119
564,64,Facebook,2025-02-27,http://facebook.com/posts/564,Check out MuscleBlaze BCAA! #ad,17357,655,83
565,64,Facebook,2025-06-10,http://facebook.com/posts/565,Check out HKVitals Omega 3! #ad,24372,699,134
566,64,Facebook,2025-07-14,http://facebook.com/posts/566,Check out HKVitals Probiotics! #ad,23489,763,91
567,65,Twitter,2025-02-22,http://twitter.com/status/567,Check out MuscleBlaze Protein Powder! #ad,3873,267,18
568,65,Twitter,2025-07-08,http://twitter.com/status/568,Check out HKVitals Omega 3! #ad,3594,240,15
569,65,Twitter,2025-05-23,http://twitter.com/status/569,Check out HKVitals Multivitamins! #ad,2305,53,9
570,65,Twitter,2025-04-25,http://twitter.com/status/570,Check out MuscleBlaze Protein Powder! #ad,4018,246,24
571,65,Twitter,2025-02-06,http://twitter.com/status/571,Check out HKVitals Multivitamins! #ad,2588,126,21
572,65,Twitter,2025-04-16,http://twitter.com/status/572,Check out HKVitals Multivitamins! #ad,3005,124,12
573,65,Twitter,2025-07-24,http://twitter.com/status/573,Check out MuscleBlaze Mass Gainer! #ad,2805,180,9
574,66,Facebook,2025-06-04,http://facebook.com/posts/574,Check out HKVitals Omega 3! #ad,20317,965,57
575,66,Facebook,2025-03-24,http://facebook.com/posts/575,Check out HKVitals Multivitamins! #ad,20410,1064,180
576,66,Facebook,2025-03-18,http://facebook.com/posts/576,Check out Gritzo Chia Seeds! #ad,25244,1753,293
577,66,Facebook,2025-04-09,http://facebook.com/posts/577,Check out HKVitals Probiotics! #ad,25072,932,125
578,66,Facebook,2025-04-02,http://facebook.com/posts/578,Check out HKVitals Omega 3! #ad,17329,622,51
579,66,Facebook,2025-07-22,http://facebook.com/posts/579,Check out HKVitals Multivitamins! #ad,25422,1107,114
580,66,Facebook,2025-05-23,http://facebook.com/posts/580,Check out MuscleBlaze Protein Powder! #ad,16303,861,77
581,66,Facebook,2025-07-07,http://facebook.com/posts/581,Check out Gritzo Oats! #ad,24848,1674,228
582,67,Twitter,2025-04-08,http://twitter.com/status/582,Check out MuscleBlaze Protein Powder! #ad,19695,707,113
583,67,Twitter,2025-04-09,http://twitter.com/status/583,Check out Gritzo Oats! #ad,26248,986,133
584,67,Twitter,2025-02-26,http://twitter.com/status/584,Check out Gritzo Oats! #ad,28118,1701,332
585,67,Twitter,2025-05-14,http://twitter.com/status/585,Check out HKVitals Multivitamins! #ad,23258,570,48
586,67,Twitter,2025-03-13,http://twitter.com/status/586,Check out MuscleBlaze BCAA! #ad,23084,844,119
587,67,Twitter,2025-07-05,http://twitter.com/status/587,Check out MuscleBlaze Mass Gainer! #ad,26437,1743,307
588,67,Twitter,2025-04-02,http://twitter.com/status/588,Check out MuscleBlaze Protein Powder! #ad,18448,1018,72
589,67,Twitter,2025-02-20,http://twitter.com/status/589,Check out Gritzo Peanut Butter! #ad,29857,1154,220
590,67,Twitter,2025-04-16,http://twitter.com/status/590,Check out Gritzo Oats! #ad,21099,762,149
591,67,Twitter,2025-06-20,http://twitter.com/status/591,Check out HKVitals Probiotics! #ad,29858,1566,119
592,67,Twitter,2025-05-18,http://twitter.com/status/592,Check out Gritzo Chia Seeds! #ad,27421,854,118
593,68,Twitter,2025-04-13,http://twitter.com/status/593,Check out HKVitals Probiotics! #ad,287905,7591,1209
594,68,Twitter,2025-06-14,http://twitter.com/status/594,Check out Gritzo Peanut Butter! #ad,313086,18328,2476
595,68,Twitter,2025-03-05,http://twitter.com/status/595,Check out Gritzo Peanut Butter! #ad,323993,22153,1841
596,68,Twitter,2025-05-19,http://twitter.com/status/596,Check out MuscleBlaze Mass Gainer! #ad,202883,11618,995
597,68,Twitter,2025-04-01,http://twitter.com/status/597,Check out MuscleBlaze BCAA! #ad,318450,7781,1216
598,68,Twitter,2025-06-02,http://twitter.com/status/598,Check out Gritzo Peanut Butter! #ad,250369,8327,728
599,68,Twitter,2025-02-11,http://twitter.com/status/599,Check out HKVitals Omega 3! #ad,303194,16985,971
600,69,Facebook,2025-06-20,http://facebook.com/posts/600,Check out HKVitals Multivitamins! #ad,22364,998,106
601,69,Facebook,2025-05-15,http://facebook.com/posts/601,Check out HKVitals Multivitamins! #ad,21757,1293,176
602,69,Facebook,2025-06-25,http://facebook.com/posts/602,Check out Gritzo Oats! #ad,14493,343,60
603,69,Facebook,2025-03-27,http://facebook.com/posts/603,Check out MuscleBlaze Mass Gainer! #ad,15567,392,39
604,69,Facebook,2025-07-21,http://facebook.com/posts/604,Check out HKVitals Multivitamins! #ad,20701,980,181
605,69,Facebook,2025-02-16,http://facebook.com/posts/605,Check out HKVitals Probiotics! #ad,23463,1517,236
606,69,Facebook,2025-04-23,http://facebook.com/posts/606,Check out Gritzo Oats! #ad,19342,806,46
607,69,Facebook,2025-04-03,http://facebook.com/posts/607,Check out MuscleBlaze Protein Powder! #ad,17182,819,154
608,69,Facebook,2025-05-14,http://facebook.com/posts/608,Check out HKVitals Probiotics! #ad,15789,503,28
609,69,Facebook,2025-05-20,http://facebook.com/posts/609,Check out Gritzo Peanut Butter! #ad,14395,547,62
610,69,Facebook,2025-03-27,http://facebook.com/posts/610,Check out Gritzo Chia Seeds! #ad,19264,577,31
611,69,Facebook,2025-03-03,http://facebook.com/posts/611,Check out Gritzo Peanut Butter! #ad,23373,1020,68
612,70,Instagram,2025-05-01,http://instagram.com/post/612,Check out HKVitals Probiotics! #ad,25579,1332,144
613,70,Instagram,2025-04-11,http://instagram.com/post/613,Check out HKVitals Omega 3! #ad,24178,537,62
614,70,Instagram,2025-03-21,http://instagram.com/post/614,Check out MuscleBlaze Mass Gainer! #ad,30925,852,131
615,70,Instagram,2025-02-17,http://instagram.com/post/615,Check out MuscleBlaze BCAA! #ad,26987,1270,248
616,70,Instagram,2025-05-24,http://instagram.com/post/616,Check out MuscleBlaze BCAA! #ad,21934,863,110
617,70,Instagram,2025-05-13,http://instagram.com/post/617,Check out Gritzo Peanut Butter! #ad,31077,987,93
618,70,Instagram,2025-04-16,http://instagram.com/post/618,Check out Gritzo Oats! #ad,29815,1938,329
619,70,Instagram,2025-06-10,http://instagram.com/post/619,Check out Gritzo Oats! #ad,22993,1330,100
620,70,Instagram,2025-03-03,http://instagram.com/post/620,Check out MuscleBlaze Protein Powder! #ad,23099,950,188
621,70,Instagram,2025-04-24,http://instagram.com/post/621,Check out MuscleBlaze BCAA! #ad,23486,1168,114
622,70,Instagram,2025-06-19,http://instagram.com/post/622,Check out MuscleBlaze Protein Powder! #ad,27778,1107,109
623,71,YouTube,2025-05-10,http://youtube.com/watch?v=623,Check out HKVitals Multivitamins! #ad,80940,4140,531
624,71,YouTube,2025-04-21,http://youtube.com/watch?v=624,Check out MuscleBlaze Mass Gainer! #ad,54547,2636,362
625,71,YouTube,2025-02-18,http://youtube.com/watch?v=625,Check out MuscleBlaze BCAA! #ad,80650,4781,861
626,71,YouTube,2025-07-19,http://youtube.com/watch?v=626,Check out HKVitals Omega 3! #ad,59291,3126,424
627,71,YouTube,2025-05-01,http://youtube.com/watch?v=627,Check out MuscleBlaze Protein Powder! #ad,59759,1625,229
628,71,YouTube,2025-06-13,http://youtube.com/watch?v=628,Check out HKVitals Multivitamins! #ad,64747,4140,635
629,71,YouTube,2025-02-08,http://youtube.com/watch?v=629,Check out Gritzo Peanut Butter! #ad,86505,5609,297
630,71,YouTube,2025-07-07,http://youtube.com/watch?v=630,Check out HKVitals Omega 3! #ad,59963,2673,412
631,71,YouTube,2025-02-17,http://youtube.com/watch?v=631,Check out MuscleBlaze Protein Powder! #ad,60797,3476,577
632,72,Instagram,2025-03-22,http://instagram.com/post/632,Check out Gritzo Peanut Butter! #ad,49662,1214,141
633,72,Instagram,2025-07-25,http://instagram.com/post/633,Check out HKVitals Probiotics! #ad,46284,2120,224
634,72,Instagram,2025-02-09,http://instagram.com/post/634,Check out Gritzo Oats! #ad,34543,1916,211
635,72,Instagram,2025-06-30,http://instagram.com/post/635,Check out Gritzo Chia Seeds! #ad,33515,993,173
636,72,Instagram,2025-07-11,http://instagram.com/post/636,Check out MuscleBlaze Protein Powder! #ad,33631,757,78
637,72,Instagram,2025-03-09,http://instagram.com/post/637,Check out HKVitals Omega 3! #ad,55788,2524,366
638,72,Instagram,2025-02-22,http://instagram.com/post/638,Check out Gritzo Oats! #ad,39486,1754,205
639,72,Instagram,2025-07-17,http://instagram.com/post/639,Check out HKVitals Probiotics! #ad,48158,1792,314
640,72,Instagram,2025-03-20,http://instagram.com/post/640,Check out Gritzo Chia Seeds! #ad,35237,753,43
641,72,Instagram,2025-07-14,http://instagram.com/post/641,Check out Gritzo Oats! #ad,56730,2970,450
642,73,YouTube,2025-06-05,http://youtube.com/watch?v=642,Check out HKVitals Probiotics! #ad,63777,3763,621
643,73,YouTube,2025-01-31,http://youtube.com/watch?v=643,Check out HKVitals Multivitamins! #ad,97491,4880,250
644,73,YouTube,2025-03-19,http://youtube.com/watch?v=644,Check out Gritzo Peanut Butter! #ad,101004,5602,511
645,73,YouTube,2025-07-22,http://youtube.com/watch?v=645,Check out HKVitals Omega 3! #ad,87367,2700,257
646,73,YouTube,2025-05-10,http://youtube.com/watch?v=646,Check out Gritzo Peanut Butter! #ad,94111,1916,383
647,73,YouTube,2025-07-12,http://youtube.com/watch?v=647,Check out HKVitals Probiotics! #ad,97489,4918,466
648,73,YouTube,2025-02-19,http://youtube.com/watch?v=648,Check out HKVitals Multivitamins! #ad,80772,2732,269
649,73,YouTube,2025-03-24,http://youtube.com/watch?v=649,Check out HKVitals Probiotics! #ad,100915,6520,618
650,73,YouTube,2025-02-27,http://youtube.com/watch?v=650,Check out Gritzo Oats! #ad,111051,6693,1140
651,74,YouTube,2025-06-06,http://youtube.com/watch?v=651,Check out HKVitals Probiotics! #ad,4249,90,11
652,74,YouTube,2025-03-28,http://youtube.com/watch?v=652,Check out HKVitals Omega 3! #ad,5110,290,39
653,74,YouTube,2025-05-20,http://youtube.com/watch?v=653,Check out MuscleBlaze Mass Gainer! #ad,6157,191,24
654,74,YouTube,2025-07-01,http://youtube.com/watch?v=654,Check out HKVitals Probiotics! #ad,4960,173,13
655,74,YouTube,2025-06-06,http://youtube.com/watch?v=655,Check out Gritzo Oats! #ad,4750,206,33
656,74,YouTube,2025-06-19,http://youtube.com/watch?v=656,Check out Gritzo Oats! #ad,6874,446,66
657,74,YouTube,2025-03-13,http://youtube.com/watch?v=657,Check out HKVitals Multivitamins! #ad,6215,219,36
658,74,YouTube,2025-04-03,http://youtube.com/watch?v=658,Check out HKVitals Omega 3! #ad,5699,246,16
659,74,YouTube,2025-02-09,http://youtube.com/watch?v=659,Check out Gritzo Chia Seeds! #ad,5682,289,34
660,74,YouTube,2025-03-08,http://youtube.com/watch?v=660,Check out Gritzo Oats! #ad,6616,258,24
661,74,YouTube,2025-02-09,http://youtube.com/watch?v=661,Check out MuscleBlaze Protein Powder! #ad,7022,260,51
662,75,Twitter,2025-02-26,http://twitter.com/status/662,Check out HKVitals Probiotics! #ad,6611,158,15
663,75,Twitter,2025-03-04,http://twitter.com/status/663,Check out HKVitals Probiotics! #ad,6010,256,20
664,75,Twitter,2025-06-28,http://twitter.com/status/664,Check out MuscleBlaze BCAA! #ad,9478,421,69
665,75,Twitter,2025-02-15,http://twitter.com/status/665,Check out MuscleBlaze BCAA! #ad,7854,325,37
666,75,Twitter,2025-05-02,http://twitter.com/status/666,Check out HKVitals Multivitamins! #ad,5911,177,18
667,75,Twitter,2025-02-01,http://twitter.com/status/667,Check out HKVitals Probiotics! #ad,6661,358,51
668,75,Twitter,2025-03-18,http://twitter.com/status/668,Check out MuscleBlaze BCAA! #ad,10030,357,23
669,75,Twitter,2025-05-07,http://twitter.com/status/669,Check out Gritzo Peanut Butter! #ad,6545,400,37
670,75,Twitter,2025-03-27,http://twitter.com/status/670,Check out HKVitals Probiotics! #ad,8279,382,43
671,75,Twitter,2025-06-11,http://twitter.com/status/671,Check out MuscleBlaze Mass Gainer! #ad,10615,472,76
672,75,Twitter,2025-03-02,http://twitter.com/status/672,Check out HKVitals Multivitamins! #ad,6847,385,26
673,75,Twitter,2025-06-21,http://twitter.com/status/673,Check out MuscleBlaze BCAA! #ad,8202,214,33
674,76,Twitter,2025-04-12,http://twitter.com/status/674,Check out Gritzo Peanut Butter! #ad,14536,743,103
675,76,Twitter,2025-02-07,http://twitter.com/status/675,Check out Gritzo Oats! #ad,13653,286,43
676,76,Twitter,2025-04-20,http://twitter.com/status/676,Check out HKVitals Omega 3! #ad,9678,315,48
677,76,Twitter,2025-03-10,http://twitter.com/status/677,Check out Gritzo Chia Seeds! #ad,13479,472,70
678,76,Twitter,2025-06-07,http://twitter.com/status/678,Check out Gritzo Peanut Butter! #ad,13423,738,83
679,77,Facebook,2025-05-08,http://facebook.com/posts/679,Check out Gritzo Chia Seeds! #ad,3599,92,6
680,77,Facebook,2025-03-09,http://facebook.com/posts/680,Check out Gritzo Oats! #ad,5450,335,65
681,77,Facebook,2025-04-09,http://facebook.com/posts/681,Check out Gritzo Peanut Butter! #ad,4097,90,11
682,77,Facebook,2025-03-10,http://facebook.com/posts/682,Check out Gritzo Peanut Butter! #ad,4196,84,12
683,77,Facebook,2025-07-24,http://facebook.com/posts/683,Check out MuscleBlaze BCAA! #ad,5144,141,8
684,77,Facebook,2025-05-08,http://facebook.com/posts/684,Check out MuscleBlaze BCAA! #ad,5297,345,50
685,78,Facebook,2025-03-28,http://facebook.com/posts/685,Check out HKVitals Omega 3! #ad,17221,1044,189
686,78,Facebook,2025-07-14,http://facebook.com/posts/686,Check out HKVitals Omega 3! #ad,27857,992,159
687,78,Facebook,2025-02-17,http://facebook.com/posts/687,Check out MuscleBlaze Protein Powder! #ad,28570,1519,114
688,78,Facebook,2025-04-09,http://facebook.com/posts/688,Check out HKVitals Probiotics! #ad,20309,1150,121
689,78,Facebook,2025-04-06,http://facebook.com/posts/689,Check out MuscleBlaze Protein Powder! #ad,22184,1511,137
690,78,Facebook,2025-04-14,http://facebook.com/posts/690,Check out Gritzo Peanut Butter! #ad,27833,1459,247
691,78,Facebook,2025-02-20,http://facebook.com/posts/691,Check out MuscleBlaze BCAA! #ad,26793,1850,326
692,78,Facebook,2025-02-18,http://facebook.com/posts/692,Check out HKVitals Probiotics! #ad,23343,1130,130
693,78,Facebook,2025-05-28,http://facebook.com/posts/693,Check out HKVitals Omega 3! #ad,25165,1588,289
694,78,Facebook,2025-06-19,http://facebook.com/posts/694,Check out MuscleBlaze Mass Gainer! #ad,29539,757,84
695,78,Facebook,2025-02-07,http://facebook.com/posts/695,Check out MuscleBlaze Mass Gainer! #ad,25782,531,95
696,78,Facebook,2025-05-11,http://facebook.com/posts/696,Check out Gritzo Chia Seeds! #ad,26756,834,161
697,79,Instagram,2025-05-10,http://instagram.com/post/697,Check out Gritzo Chia Seeds! #ad,37859,937,139
698,79,Instagram,2025-03-18,http://instagram.com/post/698,Check out HKVitals Omega 3! #ad,37112,1932,139
699,79,Instagram,2025-07-09,http://instagram.com/post/699,Check out Gritzo Chia Seeds! #ad,24761,1291,94
700,79,Instagram,2025-07-13,http://instagram.com/post/700,Check out HKVitals Omega 3! #ad,41283,980,121
701,79,Instagram,2025-03-17,http://instagram.com/post/701,Check out HKVitals Omega 3! #ad,24676,768,112
702,79,Instagram,2025-04-17,http://instagram.com/post/702,Check out MuscleBlaze Protein Powder! #ad,32963,1979,231
703,79,Instagram,2025-07-14,http://instagram.com/post/703,Check out HKVitals Omega 3! #ad,30063,2075,335
704,79,Instagram,2025-02-02,http://instagram.com/post/704,Check out MuscleBlaze Mass Gainer! #ad,32015,1532,76
705,79,Instagram,2025-02-16,http://instagram.com/post/705,Check out Gritzo Chia Seeds! #ad,36581,2359,316
706,79,Instagram,2025-06-05,http://instagram.com/post/706,Check out Gritzo Peanut Butter! #ad,42924,1638,95
707,80,Twitter,2025-07-12,http://twitter.com/status/707,Check out HKVitals Omega 3! #ad,1930,98,11
708,80,Twitter,2025-06-06,http://twitter.com/status/708,Check out HKVitals Probiotics! #ad,1809,44,6
709,80,Twitter,2025-01-30,http://twitter.com/status/709,Check out HKVitals Omega 3! #ad,2231,152,14
710,80,Twitter,2025-05-10,http://twitter.com/status/710,Check out HKVitals Probiotics! #ad,1422,92,11
711,80,Twitter,2025-07-08,http://twitter.com/status/711,Check out Gritzo Chia Seeds! #ad,2110,53,7
712,80,Twitter,2025-03-07,http://twitter.com/status/712,Check out MuscleBlaze Mass Gainer! #ad,1545,94,7
713,80,Twitter,2025-04-05,http://twitter.com/status/713,Check out MuscleBlaze Mass Gainer! #ad,1356,70,10
714,80,Twitter,2025-02-22,http://twitter.com/status/714,Check out HKVitals Omega 3! #ad,2040,138,9
715,81,Instagram,2025-01-30,http://instagram.com/post/715,Check out Gritzo Chia Seeds! #ad,11241,750,131
716,81,Instagram,2025-05-03,http://instagram.com/post/716,Check out Gritzo Oats! #ad,17191,493,84
717,81,Instagram,2025-02-18,http://instagram.com/post/717,Check out HKVitals Probiotics! #ad,16347,1048,131
718,81,Instagram,2025-04-14,http://instagram.com/post/718,Check out HKVitals Probiotics! #ad,19264,1119,101
719,81,Instagram,2025-04-06,http://instagram.com/post/719,Check out HKVitals Omega 3! #ad,18236,490,68
720,81,Instagram,2025-07-20,http://instagram.com/post/720,Check out Gritzo Chia Seeds! #ad,13556,746,133
721,81,Instagram,2025-06-16,http://instagram.com/post/721,Check out Gritzo Chia Seeds! #ad,16643,500,71
722,81,Instagram,2025-03-27,http://instagram.com/post/722,Check out Gritzo Peanut Butter! #ad,19313,514,80
723,81,Instagram,2025-03-05,http://instagram.com/post/723,Check out Gritzo Chia Seeds! #ad,17214,621,41
724,81,Instagram,2025-04-08,http://instagram.com/post/724,Check out Gritzo Peanut Butter! #ad,16182,1086,169
725,81,Instagram,2025-06-09,http://instagram.com/post/725,Check out Gritzo Chia Seeds! #ad,13436,837,143
726,81,Instagram,2025-05-11,http://instagram.com/post/726,Check out MuscleBlaze Protein Powder! #ad,14315,324,18
727,82,Facebook,2025-06-24,http://facebook.com/posts/727,Check out MuscleBlaze Mass Gainer! #ad,42637,1164,69
728,82,Facebook,2025-06-30,http://facebook.com/posts/728,Check out HKVitals Multivitamins! #ad,44255,956,164
729,82,Facebook,2025-02-18,http://facebook.com/posts/729,Check out Gritzo Chia Seeds! #ad,43930,2778,448
730,82,Facebook,2025-05-18,http://facebook.com/posts/730,Check out HKVitals Multivitamins! #ad,38662,2313,357
731,82,Facebook,2025-06-13,http://facebook.com/posts/731,Check out Gritzo Oats! #ad,48240,1899,367
732,82,Facebook,2025-06-11,http://facebook.com/posts/732,Check out HKVitals Probiotics! #ad,28127,1608,129
733,82,Facebook,2025-07-17,http://facebook.com/posts/733,Check out HKVitals Multivitamins! #ad,47894,2645,389
734,82,Facebook,2025-06-25,http://facebook.com/posts/734,Check out Gritzo Chia Seeds! #ad,43906,1309,207
735,82,Facebook,2025-03-08,http://facebook.com/posts/735,Check out HKVitals Omega 3! #ad,30976,1676,130
736,83,Facebook,2025-06-21,http://facebook.com/posts/736,Check out Gritzo Oats! #ad,79805,3305,441
737,83,Facebook,2025-02-23,http://facebook.com/posts/737,Check out MuscleBlaze BCAA! #ad,104039,2110,253
738,83,Facebook,2025-02-28,http://facebook.com/posts/738,Check out MuscleBlaze Protein Powder! #ad,108309,5398,896
739,83,Facebook,2025-05-31,http://facebook.com/posts/739,Check out Gritzo Chia Seeds! #ad,75874,4514,598
740,83,Facebook,2025-02-12,http://facebook.com/posts/740,Check out Gritzo Peanut Butter! #ad,87465,5934,760
741,83,Facebook,2025-07-01,http://facebook.com/posts/741,Check out Gritzo Oats! #ad,81807,3832,244
742,83,Facebook,2025-03-13,http://facebook.com/posts/742,Check out MuscleBlaze BCAA! #ad,77462,2946,243
743,84,Instagram,2025-05-18,http://instagram.com/post/743,Check out Gritzo Oats! #ad,214545,8002,688
744,84,Instagram,2025-06-03,http://instagram.com/post/744,Check out Gritzo Chia Seeds! #ad,236162,5194,949
745,84,Instagram,2025-04-13,http://instagram.com/post/745,Check out MuscleBlaze Mass Gainer! #ad,238299,13392,719
746,84,Instagram,2025-05-09,http://instagram.com/post/746,Check out HKVitals Probiotics! #ad,329755,13941,788
747,84,Instagram,2025-07-23,http://instagram.com/post/747,Check out Gritzo Oats! #ad,248968,6004,386
748,84,Instagram,2025-06-28,http://instagram.com/post/748,Check out Gritzo Chia Seeds! #ad,196565,4574,688
