source,campaign,influencer_id,user_id,product,date,orders,revenue
YouTube,HKVitals_Campaign_Feb_2025,73,11308,Probiotics,2025-02-19,1,833.74
YouTube,HKVitals_Campaign_Feb_2025,73,11309,Multivitamins,2025-02-20,2,1695.87
YouTube,HKVitals_Campaign_Mar_2025,73,11310,Multivitamins,2025-03-24,1,843.41
YouTube,HKVitals_Campaign_Mar_2025,73,11311,Omega 3,2025-03-26,3,3042.65
YouTube,Gritzo_Campaign_Feb_2025,73,11312,Chia Seeds,2025-02-28,3,1604.36
YouTube,HKVitals_Campaign_Jun_2025,74,11313,Omega 3,2025-06-13,1,1062.05
YouTube,HKVitals_Campaign_Jun_2025,74,11314,Probiotics,2025-06-03,2,1664.75
YouTube,HKVitals_Campaign_Jun_2025,74,11315,Probiotics,2025-06-13,1,867.78
YouTube,HKVitals_Campaign_Apr_2025,74,11316,Multivitamins,2025-04-01,1,794.04
YouTube,HKVitals_Campaign_Mar_2025,74,11317,Omega 3,2025-03-25,1,993.29
YouTube,MuscleBlaze_Campaign_May_2025,74,11318,Mass Gainer,2025-05-27,1,1923.96
YouTube,MuscleBlaze_Campaign_May_2025,74,11319,Protein Powder,2025-05-23,1,1367.58
YouTube,HKVitals_Campaign_Jul_2025,74,11320,Omega 3,2025-07-07,1,1010.29
YouTube,Gritzo_Campaign_Jun_2025,74,11321,Peanut Butter,2025-06-05,2,1141.92
YouTube,Gritzo_Campaign_Jun_2025,74,11322,Peanut Butter,2025-06-23,2,1110.53
YouTube,Gritzo_Campaign_Jun_2025,74,11323,Chia Seeds,2025-06-18,1,511.16
YouTube,HKVitals_Campaign_Mar_2025,74,11324,Probiotics,2025-03-10,2,1703.76
YouTube,HKVitals_Campaign_Mar_2025,74,11325,Probiotics,2025-03-10,1,843.17
YouTube,HKVitals_Campaign_Mar_2025,74,11326,Probiotics,2025-03-17,1,914.38
YouTube,HKVitals_Campaign_Apr_2025,74,11327,Probiotics,2025-04-03,2,1641.89
YouTube,Gritzo_Campaign_Feb_2025,74,11328,Peanut Butter,2025-02-10,1,541.93
YouTube,Gritzo_Campaign_Feb_2025,74,11329,Peanut Butter,2025-02-14,1,626.2
YouTube,Gritzo_Campaign_Feb_2025,74,11330,Chia Seeds,2025-02-09,1,533.47
YouTube,Gritzo_Campaign_Mar_2025,74,11331,Chia Seeds,2025-03-12,1,507.45
YouTube,MuscleBlaze_Campaign_Feb_2025,74,11332,Protein Powder,2025-02-09,3,4343.21
Twitter,HKVitals_Campaign_Mar_2025,75,11333,Probiotics,2025-03-01,1,822.85
Twitter,HKVitals_Campaign_Feb_2025,75,11334,Omega 3,2025-02-27,3,2785.85
Twitter,HKVitals_Campaign_Mar_2025,75,11335,Probiotics,2025-03-06,1,870.3
Twitter,HKVitals_Campaign_Mar_2025,75,11336,Omega 3,2025-03-11,1,974.94
Twitter,MuscleBlaze_Campaign_Jun_2025,75,11337,BCAA,2025-06-25,1,1118.48
Twitter,MuscleBlaze_Campaign_Jun_2025,75,11338,Protein Powder,2025-06-29,2,3258.19
Twitter,MuscleBlaze_Campaign_Feb_2025,75,11339,Protein Powder,2025-02-13,1,1532.71
Twitter,MuscleBlaze_Campaign_Feb_2025,75,11340,Mass Gainer,2025-02-20,3,5633.03
Twitter,MuscleBlaze_Campaign_Feb_2025,75,11341,BCAA,2025-02-20,2,2536.06
Twitter,HKVitals_Campaign_May_2025,75,11342,Omega 3,2025-05-02,1,975.77
Twitter,HKVitals_Campaign_Apr_2025,75,11343,Probiotics,2025-04-29,3,2784.81
Twitter,HKVitals_Campaign_May_2025,75,11344,Multivitamins,2025-05-05,2,1684.04
Twitter,HKVitals_Campaign_Jan_2025,75,11345,Multivitamins,2025-01-30,2,1746.76
Twitter,HKVitals_Campaign_Feb_2025,75,11346,Multivitamins,2025-02-07,1,800.56
Twitter,HKVitals_Campaign_Feb_2025,75,11347,Probiotics,2025-02-08,1,908.68
Twitter,MuscleBlaze_Campaign_Mar_2025,75,11348,BCAA,2025-03-16,1,1283.42
Twitter,MuscleBlaze_Campaign_Mar_2025,75,11349,BCAA,2025-03-15,1,1225.7
Twitter,Gritzo_Campaign_May_2025,75,11350,Chia Seeds,2025-05-12,1,543.51
Twitter,Gritzo_Campaign_May_2025,75,11351,Peanut Butter,2025-05-07,2,1280.64
Twitter,Gritzo_Campaign_May_2025,75,11352,Peanut Butter,2025-05-07,1,579.44
Twitter,HKVitals_Campaign_Mar_2025,75,11353,Multivitamins,2025-03-31,1,770.37
Twitter,HKVitals_Campaign_Mar_2025,75,11354,Multivitamins,2025-03-27,3,2373.6
Twitter,MuscleBlaze_Campaign_Jun_2025,75,11355,Mass Gainer,2025-06-09,3,5240.14
Twitter,MuscleBlaze_Campaign_Jun_2025,75,11356,BCAA,2025-06-09,1,1299.51
Twitter,HKVitals_Campaign_Mar_2025,75,11357,Omega 3,2025-03-08,3,2838.21
Twitter,HKVitals_Campaign_Mar_2025,75,11358,Omega 3,2025-03-02,1,1013.87
Twitter,HKVitals_Campaign_Mar_2025,75,11359,Multivitamins,2025-03-07,1,759.19
Twitter,MuscleBlaze_Campaign_Jun_2025,75,11360,BCAA,2025-06-27,2,2479.63
Twitter,MuscleBlaze_Campaign_Jun_2025,75,11361,BCAA,2025-06-22,1,1271.01
Twitter,Gritzo_Campaign_Apr_2025,76,11362,Peanut Butter,2025-04-10,1,549.78
Twitter,Gritzo_Campaign_Apr_2025,76,11363,Peanut Butter,2025-04-17,1,657.99
Twitter,Gritzo_Campaign_Feb_2025,76,11364,Peanut Butter,2025-02-14,1,645.77
Twitter,Gritzo_Campaign_Feb_2025,76,11365,Oats,2025-02-06,1,430.11
Twitter,Gritzo_Campaign_Feb_2025,76,11366,Oats,2025-02-06,1,369.66
Twitter,HKVitals_Campaign_Apr_2025,76,11367,Probiotics,2025-04-24,2,1887.43
Twitter,HKVitals_Campaign_Apr_2025,76,11368,Multivitamins,2025-04-17,2,1706.83
Twitter,Gritzo_Campaign_Mar_2025,76,11369,Chia Seeds,2025-03-09,1,603.89
Twitter,Gritzo_Campaign_Jun_2025,76,11370,Chia Seeds,2025-06-12,1,596.05
Facebook,Gritzo_Campaign_May_2025,77,11371,Peanut Butter,2025-05-07,1,588.28
Facebook,Gritzo_Campaign_May_2025,77,11372,Chia Seeds,2025-05-08,1,573.32
Facebook,Gritzo_Campaign_Mar_2025,77,11373,Peanut Butter,2025-03-11,2,1221.95
Facebook,Gritzo_Campaign_Apr_2025,77,11374,Oats,2025-04-06,1,365.9
Facebook,Gritzo_Campaign_Apr_2025,77,11375,Peanut Butter,2025-04-13,1,649.28
Facebook,Gritzo_Campaign_Apr_2025,77,11376,Chia Seeds,2025-04-13,2,1152.95
Facebook,Gritzo_Campaign_Mar_2025,77,11377,Peanut Butter,2025-03-14,2,1248.03
Facebook,Gritzo_Campaign_Mar_2025,77,11378,Chia Seeds,2025-03-09,2,1149.22
Facebook,MuscleBlaze_Campaign_Jul_2025,77,11379,BCAA,2025-07-22,1,1116.54
Facebook,MuscleBlaze_Campaign_Jul_2025,77,11380,Protein Powder,2025-07-30,1,1527.91
Facebook,MuscleBlaze_Campaign_Jul_2025,77,11381,BCAA,2025-07-31,1,1188.85
Facebook,MuscleBlaze_Campaign_May_2025,77,11382,Mass Gainer,2025-05-07,1,1803.12
Facebook,MuscleBlaze_Campaign_May_2025,77,11383,BCAA,2025-05-09,2,2613.49
Facebook,HKVitals_Campaign_Mar_2025,78,11384,Multivitamins,2025-03-29,2,1597.85
Facebook,HKVitals_Campaign_Jul_2025,78,11385,Probiotics,2025-07-19,2,1943.03
Facebook,MuscleBlaze_Campaign_Feb_2025,78,11386,BCAA,2025-02-20,2,2296.92
Facebook,MuscleBlaze_Campaign_Feb_2025,78,11387,Mass Gainer,2025-02-19,1,1892.63
Facebook,MuscleBlaze_Campaign_Feb_2025,78,11388,Protein Powder,2025-02-14,2,3188.39
Facebook,HKVitals_Campaign_Apr_2025,78,11389,Probiotics,2025-04-09,1,887.5
Facebook,HKVitals_Campaign_Apr_2025,78,11390,Omega 3,2025-04-15,1,1075.92
Facebook,HKVitals_Campaign_Apr_2025,78,11391,Omega 3,2025-04-07,1,969.47
Facebook,MuscleBlaze_Campaign_Apr_2025,78,11392,Protein Powder,2025-04-07,1,1432.15
Facebook,Gritzo_Campaign_Apr_2025,78,11393,Oats,2025-04-13,1,383.08
Facebook,Gritzo_Campaign_Apr_2025,78,11394,Peanut Butter,2025-04-20,3,1891.25
Facebook,MuscleBlaze_Campaign_Feb_2025,78,11395,BCAA,2025-02-21,1,1113.84
Facebook,HKVitals_Campaign_Feb_2025,78,11396,Probiotics,2025-02-23,1,945.88
Facebook,HKVitals_Campaign_May_2025,78,11397,Probiotics,2025-05-25,1,982.77
Facebook,MuscleBlaze_Campaign_Jun_2025,78,11398,BCAA,2025-06-19,2,2163.2
Facebook,MuscleBlaze_Campaign_Jun_2025,78,11399,Protein Powder,2025-06-21,1,1410.94
Facebook,MuscleBlaze_Campaign_Jun_2025,78,11400,BCAA,2025-06-22,2,2511.4
Facebook,MuscleBlaze_Campaign_Feb_2025,78,11401,Protein Powder,2025-02-11,1,1438.48
Facebook,MuscleBlaze_Campaign_Feb_2025,78,11402,Protein Powder,2025-02-05,2,2966.64
Facebook,MuscleBlaze_Campaign_Feb_2025,78,11403,Mass Gainer,2025-02-11,1,1714.7
Facebook,Gritzo_Campaign_May_2025,78,11404,Peanut Butter,2025-05-18,2,1107.95
Instagram,Gritzo_Campaign_May_2025,79,11405,Oats,2025-05-10,2,836.38
Instagram,Gritzo_Campaign_May_2025,79,11406,Peanut Butter,2025-05-09,1,600.85
Instagram,HKVitals_Campaign_Mar_2025,79,11407,Omega 3,2025-03-25,1,1047.1
Instagram,HKVitals_Campaign_Mar_2025,79,11408,Probiotics,2025-03-16,1,937.23
Instagram,Gritzo_Campaign_Jul_2025,79,11409,Oats,2025-07-12,1,368.04
Instagram,Gritzo_Campaign_Jul_2025,79,11410,Chia Seeds,2025-07-14,1,529.93
Instagram,HKVitals_Campaign_Jul_2025,79,11411,Probiotics,2025-07-20,2,1632.83
Instagram,HKVitals_Campaign_Jul_2025,79,11412,Probiotics,2025-07-20,1,811.43
Instagram,HKVitals_Campaign_Jul_2025,79,11413,Multivitamins,2025-07-19,1,780.19
Instagram,HKVitals_Campaign_Mar_2025,79,11414,Probiotics,2025-03-17,1,857.75
Instagram,MuscleBlaze_Campaign_Apr_2025,79,11415,Mass Gainer,2025-04-16,1,1884.08
Instagram,HKVitals_Campaign_Jul_2025,79,11416,Multivitamins,2025-07-14,3,2464.69
Instagram,HKVitals_Campaign_Jul_2025,79,11417,Multivitamins,2025-07-19,1,857.15
Instagram,MuscleBlaze_Campaign_Jan_2025,79,11418,Protein Powder,2025-01-30,2,2960.59
Instagram,MuscleBlaze_Campaign_Feb_2025,79,11419,Mass Gainer,2025-02-07,2,3680.08
Instagram,MuscleBlaze_Campaign_Feb_2025,79,11420,BCAA,2025-02-01,2,2178.63
Instagram,Gritzo_Campaign_Feb_2025,79,11421,Peanut Butter,2025-02-22,3,1756.9
Instagram,Gritzo_Campaign_Feb_2025,79,11422,Chia Seeds,2025-02-16,1,565.15
Instagram,Gritzo_Campaign_Feb_2025,79,11423,Peanut Butter,2025-02-21,3,1856.5
Instagram,Gritzo_Campaign_Jun_2025,79,11424,Peanut Butter,2025-06-05,1,645.0
Twitter,HKVitals_Campaign_Jul_2025,80,11425,Omega 3,2025-07-16,1,1059.35
Twitter,HKVitals_Campaign_Jul_2025,80,11426,Omega 3,2025-07-18,2,1942.85
Twitter,HKVitals_Campaign_Jul_2025,80,11427,Omega 3,2025-07-13,3,2757.92
Twitter,HKVitals_Campaign_Jun_2025,80,11428,Omega 3,2025-06-09,2,2187.74
Twitter,HKVitals_Campaign_Feb_2025,80,11429,Multivitamins,2025-02-06,1,787.98
Twitter,HKVitals_Campaign_Feb_2025,80,11430,Multivitamins,2025-02-03,1,873.01
Twitter,HKVitals_Campaign_May_2025,80,11431,Multivitamins,2025-05-12,3,2494.54
Twitter,HKVitals_Campaign_May_2025,80,11432,Probiotics,2025-05-09,1,949.26
Twitter,HKVitals_Campaign_May_2025,80,11433,Omega 3,2025-05-14,2,2040.42
Twitter,Gritzo_Campaign_Jul_2025,80,11434,Oats,2025-07-05,2,766.55
Twitter,Gritzo_Campaign_Jul_2025,80,11435,Chia Seeds,2025-07-08,1,592.88
Twitter,Gritzo_Campaign_Jul_2025,80,11436,Peanut Butter,2025-07-05,1,607.47
Twitter,MuscleBlaze_Campaign_Mar_2025,80,11437,Mass Gainer,2025-03-14,1,1734.34
Twitter,MuscleBlaze_Campaign_Mar_2025,80,11438,Mass Gainer,2025-03-11,1,1773.07
Twitter,MuscleBlaze_Campaign_Apr_2025,80,11439,Protein Powder,2025-04-06,3,4486.95
Twitter,MuscleBlaze_Campaign_Apr_2025,80,11440,Protein Powder,2025-04-07,1,1540.88
Twitter,HKVitals_Campaign_Feb_2025,80,11441,Omega 3,2025-02-26,3,2945.89
Instagram,Gritzo_Campaign_Feb_2025,81,11442,Oats,2025-02-04,1,376.5
Instagram,Gritzo_Campaign_Jan_2025,81,11443,Chia Seeds,2025-01-28,3,1797.8
Instagram,Gritzo_Campaign_Feb_2025,81,11444,Chia Seeds,2025-02-05,1,531.27
Instagram,Gritzo_Campaign_Apr_2025,81,11445,Chia Seeds,2025-04-30,1,599.53
Instagram,Gritzo_Campaign_May_2025,81,11446,Oats,2025-05-06,1,367.22
Instagram,Gritzo_Campaign_May_2025,81,11447,Chia Seeds,2025-05-05,2,1190.69
Instagram,HKVitals_Campaign_Feb_2025,81,11448,Multivitamins,2025-02-25,2,1455.75
Instagram,HKVitals_Campaign_Feb_2025,81,11449,Multivitamins,2025-02-20,2,1611.35
Instagram,HKVitals_Campaign_Feb_2025,81,11450,Multivitamins,2025-02-23,1,783.28
Instagram,HKVitals_Campaign_Apr_2025,81,11451,Multivitamins,2025-04-15,1,848.21
Instagram,HKVitals_Campaign_Apr_2025,81,11452,Omega 3,2025-04-16,1,982.68
Instagram,HKVitals_Campaign_Apr_2025,81,11453,Probiotics,2025-04-14,1,979.2
Instagram,HKVitals_Campaign_Apr_2025,81,11454,Multivitamins,2025-04-11,1,736.4
Instagram,Gritzo_Campaign_Jul_2025,81,11455,Peanut Butter,2025-07-17,3,1676.5
Instagram,Gritzo_Campaign_Jul_2025,81,11456,Peanut Butter,2025-07-17,3,1702.8
Instagram,Gritzo_Campaign_Jun_2025,81,11457,Oats,2025-06-13,3,1145.39
Instagram,Gritzo_Campaign_Jun_2025,81,11458,Oats,2025-06-19,2,824.84
Instagram,Gritzo_Campaign_Jun_2025,81,11459,Oats,2025-06-17,1,428.96
Instagram,Gritzo_Campaign_Apr_2025,81,11460,Oats,2025-04-01,1,417.77
Instagram,Gritzo_Campaign_Mar_2025,81,11461,Peanut Butter,2025-03-02,1,541.77
Instagram,Gritzo_Campaign_Mar_2025,81,11462,Chia Seeds,2025-03-11,2,1192.17
Instagram,Gritzo_Campaign_Mar_2025,81,11463,Oats,2025-03-11,1,423.41
Instagram,Gritzo_Campaign_Apr_2025,81,11464,Chia Seeds,2025-04-09,1,581.32
Instagram,Gritzo_Campaign_Jun_2025,81,11465,Chia Seeds,2025-06-06,1,528.24
Instagram,Gritzo_Campaign_Jun_2025,81,11466,Peanut Butter,2025-06-09,1,551.96
Instagram,MuscleBlaze_Campaign_May_2025,81,11467,BCAA,2025-05-15,3,3511.14
Instagram,MuscleBlaze_Campaign_May_2025,81,11468,Mass Gainer,2025-05-09,2,3400.02
Instagram,MuscleBlaze_Campaign_May_2025,81,11469,Mass Gainer,2025-05-16,1,1720.28
Facebook,MuscleBlaze_Campaign_Jun_2025,82,11470,BCAA,2025-06-29,3,3604.75
Facebook,MuscleBlaze_Campaign_Jun_2025,82,11471,Mass Gainer,2025-06-21,2,3955.07
Facebook,HKVitals_Campaign_Jul_2025,82,11472,Omega 3,2025-07-02,1,1052.54
Facebook,HKVitals_Campaign_Jun_2025,82,11473,Probiotics,2025-06-28,1,891.41
Facebook,HKVitals_Campaign_Jun_2025,82,11474,Probiotics,2025-06-27,1,881.52
Facebook,Gritzo_Campaign_Feb_2025,82,11475,Peanut Butter,2025-02-20,1,597.22
Facebook,HKVitals_Campaign_May_2025,82,11476,Probiotics,2025-05-19,3,2609.52
Facebook,Gritzo_Campaign_Jun_2025,82,11477,Oats,2025-06-11,1,404.87
Facebook,Gritzo_Campaign_Jun_2025,82,11478,Oats,2025-06-17,3,1222.42
Facebook,Gritzo_Campaign_Jun_2025,82,11479,Oats,2025-06-12,1,392.26
Facebook,HKVitals_Campaign_Jun_2025,82,11480,Probiotics,2025-06-17,1,946.9
Facebook,HKVitals_Campaign_Jun_2025,82,11481,Multivitamins,2025-06-15,1,760.32
Facebook,HKVitals_Campaign_Jul_2025,82,11482,Probiotics,2025-07-19,1,960.18
Facebook,HKVitals_Campaign_Jul_2025,82,11483,Multivitamins,2025-07-19,1,830.24
Facebook,Gritzo_Campaign_Jun_2025,82,11484,Peanut Butter,2025-06-22,3,1716.53
Facebook,Gritzo_Campaign_Jun_2025,82,11485,Oats,2025-06-30,1,423.58
Facebook,Gritzo_Campaign_Jun_2025,82,11486,Chia Seeds,2025-06-29,2,1058.86
Facebook,HKVitals_Campaign_Mar_2025,82,11487,Multivitamins,2025-03-10,1,793.82
Facebook,HKVitals_Campaign_Mar_2025,82,11488,Omega 3,2025-03-13,1,1010.96
Facebook,HKVitals_Campaign_Mar_2025,82,11489,Probiotics,2025-03-06,1,975.82
Facebook,Gritzo_Campaign_Jun_2025,83,11490,Chia Seeds,2025-06-19,1,536.33
Facebook,Gritzo_Campaign_Jun_2025,83,11491,Oats,2025-06-20,1,401.6
Facebook,MuscleBlaze_Campaign_Feb_2025,83,11492,Protein Powder,2025-02-23,1,1481.28
Facebook,MuscleBlaze_Campaign_Mar_2025,83,11493,Protein Powder,2025-03-03,1,1498.56
Facebook,Gritzo_Campaign_Jun_2025,83,11494,Chia Seeds,2025-06-04,1,510.39
Facebook,Gritzo_Campaign_Jun_2025,83,11495,Chia Seeds,2025-06-03,1,538.93
Facebook,Gritzo_Campaign_May_2025,83,11496,Peanut Butter,2025-05-29,1,592.26
Facebook,Gritzo_Campaign_Feb_2025,83,11497,Chia Seeds,2025-02-19,3,1574.47
Facebook,Gritzo_Campaign_Feb_2025,83,11498,Peanut Butter,2025-02-18,2,1293.49
Facebook,Gritzo_Campaign_Jun_2025,83,11499,Chia Seeds,2025-06-30,1,510.57
Facebook,Gritzo_Campaign_Jul_2025,83,11500,Chia Seeds,2025-07-08,1,517.49
Facebook,Gritzo_Campaign_Jul_2025,83,11501,Chia Seeds,2025-07-03,3,1656.4
Facebook,MuscleBlaze_Campaign_Mar_2025,83,11502,Mass Gainer,2025-03-17,2,3391.64
Facebook,MuscleBlaze_Campaign_Mar_2025,83,11503,Mass Gainer,2025-03-12,1,1679.13
Instagram,Gritzo_Campaign_May_2025,84,11504,Peanut Butter,2025-05-15,3,1734.37
Instagram,Gritzo_Campaign_May_2025,84,11505,Oats,2025-05-17,1,397.64
Instagram,Gritzo_Campaign_May_2025,84,11506,Oats,2025-05-19,1,416.12
Instagram,Gritzo_Campaign_Jun_2025,84,11507,Chia Seeds,2025-06-01,2,1108.3
Instagram,MuscleBlaze_Campaign_Apr_2025,84,11508,Protein Powder,2025-04-10,1,1537.49
Instagram,MuscleBlaze_Campaign_Apr_2025,84,11509,BCAA,2025-04-12,3,3288.08
Instagram,HKVitals_Campaign_May_2025,84,11510,Probiotics,2025-05-09,2,1744.18
Instagram,HKVitals_Campaign_May_2025,84,11511,Multivitamins,2025-05-09,1,763.93
Instagram,HKVitals_Campaign_May_2025,84,11512,Omega 3,2025-05-15,1,1045.86
Instagram,Gritzo_Campaign_Jul_2025,84,11513,Chia Seeds,2025-07-26,1,597.77
Instagram,Gritzo_Campaign_Jul_2025,84,11514,Chia Seeds,2025-07-28,1,565.58
Instagram,Gritzo_Campaign_Jul_2025,84,11515,Oats,2025-07-04,2,744.39
Instagram,MuscleBlaze_Campaign_Jun_2025,84,11516,Protein Powder,2025-06-29,1,1403.5
Instagram,MuscleBlaze_Campaign_Jun_2025,84,11517,BCAA,2025-06-26,1,1110.41
Instagram,MuscleBlaze_Campaign_Jul_2025,84,11518,BCAA,2025-07-04,2,2469.52
Instagram,Gritzo_Campaign_Jun_2025,84,11519,Peanut Butter,2025-06-21,1,632.64
Instagram,Gritzo_Campaign_Jun_2025,84,11520,Chia Seeds,2025-06-21,2,1050.99
Instagram,MuscleBlaze_Campaign_Mar_2025,84,11521,BCAA,2025-03-07,1,1298.22
Instagram,MuscleBlaze_Campaign_Feb_2025,84,11522,Protein Powder,2025-02-27,3,4052.4
Instagram,MuscleBlaze_Campaign_Feb_2025,84,11523,Protein Powder,2025-02-28,1,1377.4
Instagram,HKVitals_Campaign_Mar_2025,84,11524,Multivitamins,2025-03-04,1,746.37
Instagram,HKVitals_Campaign_Mar_2025,84,11525,Multivitamins,2025-03-07,1,732.45
Instagram,HKVitals_Campaign_Mar_2025,84,11526,Multivitamins,2025-03-04,1,801.87
Instagram,HKVitals_Campaign_Apr_2025,84,11527,Omega 3,2025-04-25,2,1988.68
Instagram,HKVitals_Campaign_Apr_2025,84,11528,Omega 3,2025-04-23,2,2104.0
Instagram,MuscleBlaze_Campaign_Jun_2025,84,11529,BCAA,2025-06-12,2,2341.11
Facebook,MuscleBlaze_Campaign_Jun_2025,85,11530,BCAA,2025-06-18,1,1165.2
Facebook,MuscleBlaze_Campaign_Jun_2025,85,11531,BCAA,2025-06-16,1,1207.36
Facebook,Gritzo_Campaign_Mar_2025,85,11532,Oats,2025-03-28,1,435.64
Facebook,Gritzo_Campaign_Mar_2025,85,11533,Peanut Butter,2025-03-28,1,640.79
Facebook,Gritzo_Campaign_Apr_2025,85,11534,Chia Seeds,2025-04-02,3,1646.73
Facebook,Gritzo_Campaign_Jul_2025,85,11535,Chia Seeds,2025-07-06,1,556.37
Facebook,Gritzo_Campaign_Jul_2025,85,11536,Peanut Butter,2025-07-15,1,581.78
Facebook,Gritzo_Campaign_Apr_2025,85,11537,Peanut Butter,2025-04-19,1,632.49
Facebook,Gritzo_Campaign_Jul_2025,85,11538,Chia Seeds,2025-07-29,2,1037.03
Facebook,Gritzo_Campaign_Jul_2025,85,11539,Chia Seeds,2025-07-26,2,1074.14
Instagram,MuscleBlaze_Campaign_Feb_2025,86,11540,BCAA,2025-02-19,3,3381.0
Instagram,HKVitals_Campaign_Feb_2025,86,11541,Probiotics,2025-02-15,1,811.01
Instagram,HKVitals_Campaign_Feb_2025,86,11542,Omega 3,2025-02-17,1,918.82
Instagram,Gritzo_Campaign_Apr_2025,86,11543,Peanut Butter,2025-04-24,3,1951.76
Instagram,Gritzo_Campaign_Apr_2025,86,11544,Chia Seeds,2025-04-20,2,997.38
Instagram,MuscleBlaze_Campaign_Mar_2025,86,11545,BCAA,2025-03-23,1,1175.59
Instagram,MuscleBlaze_Campaign_Mar_2025,86,11546,BCAA,2025-03-20,2,2291.6
Instagram,Gritzo_Campaign_Jul_2025,86,11547,Chia Seeds,2025-07-10,2,1179.9
Instagram,MuscleBlaze_Campaign_Mar_2025,86,11548,BCAA,2025-03-26,2,2378.15
Instagram,MuscleBlaze_Campaign_Mar_2025,86,11549,Protein Powder,2025-03-23,2,3149.96
Instagram,Gritzo_Campaign_Feb_2025,86,11550,Chia Seeds,2025-02-21,1,499.2
Instagram,Gritzo_Campaign_Mar_2025,86,11551,Oats,2025-03-01,1,431.54
Instagram,Gritzo_Campaign_Feb_2025,86,11552,Oats,2025-02-22,1,429.67
Twitter,HKVitals_Campaign_Apr_2025,87,11553,Multivitamins,2025-04-04,2,1706.9
Twitter,Gritzo_Campaign_Mar_2025,87,11554,Oats,2025-03-04,2,822.0
Twitter,HKVitals_Campaign_Jan_2025,87,11555,Omega 3,2025-01-28,2,2143.16
Twitter,HKVitals_Campaign_Mar_2025,87,11556,Multivitamins,2025-03-31,1,818.24
Twitter,HKVitals_Campaign_Mar_2025,87,11557,Multivitamins,2025-03-26,2,1707.93
Twitter,HKVitals_Campaign_Apr_2025,87,11558,Probiotics,2025-04-25,2,1946.06
Twitter,HKVitals_Campaign_Apr_2025,87,11559,Probiotics,2025-04-28,2,1805.88
Twitter,HKVitals_Campaign_Feb_2025,87,11560,Omega 3,2025-02-17,2,2135.09
Twitter,HKVitals_Campaign_Feb_2025,87,11561,Probiotics,2025-02-11,2,1643.38
Twitter,HKVitals_Campaign_Feb_2025,87,11562,Probiotics,2025-02-13,1,941.21
Twitter,MuscleBlaze_Campaign_Jun_2025,87,11563,Protein Powder,2025-06-04,1,1363.35
Twitter,Gritzo_Campaign_Feb_2025,87,11564,Oats,2025-02-09,1,392.74
Twitter,Gritzo_Campaign_Feb_2025,87,11565,Chia Seeds,2025-02-01,1,529.23
Twitter,Gritzo_Campaign_Feb_2025,87,11566,Chia Seeds,2025-02-06,2,1015.9
Facebook,Gritzo_Campaign_May_2025,88,11567,Chia Seeds,2025-05-13,2,1114.56
Facebook,Gritzo_Campaign_May_2025,88,11568,Peanut Butter,2025-05-13,1,553.95
Facebook,Gritzo_Campaign_Jul_2025,88,11569,Oats,2025-07-19,1,374.85
Facebook,HKVitals_Campaign_Feb_2025,88,11570,Probiotics,2025-02-13,2,1896.02
Facebook,HKVitals_Campaign_Feb_2025,88,11571,Multivitamins,2025-02-16,1,822.07
Facebook,HKVitals_Campaign_Feb_2025,88,11572,Omega 3,2025-02-14,1,1075.44
Facebook,Gritzo_Campaign_Jul_2025,88,11573,Peanut Butter,2025-07-12,1,617.08
Facebook,Gritzo_Campaign_Mar_2025,88,11574,Chia Seeds,2025-03-04,1,529.15
Facebook,HKVitals_Campaign_May_2025,88,11575,Probiotics,2025-05-04,1,842.04
Facebook,HKVitals_Campaign_May_2025,88,11576,Multivitamins,2025-05-09,1,770.49
Facebook,MuscleBlaze_Campaign_Apr_2025,88,11577,Protein Powder,2025-04-12,1,1615.07
Facebook,HKVitals_Campaign_Apr_2025,88,11578,Omega 3,2025-04-15,3,3118.53
Facebook,Gritzo_Campaign_Feb_2025,88,11579,Oats,2025-02-22,1,388.41
Facebook,Gritzo_Campaign_Feb_2025,88,11580,Peanut Butter,2025-02-20,2,1265.37
Facebook,Gritzo_Campaign_Apr_2025,89,11581,Peanut Butter,2025-04-19,1,622.44
Facebook,Gritzo_Campaign_Apr_2025,89,11582,Oats,2025-04-09,1,435.97
Facebook,Gritzo_Campaign_Apr_2025,89,11583,Chia Seeds,2025-04-15,2,1024.25
Facebook,HKVitals_Campaign_May_2025,89,11584,Multivitamins,2025-05-12,1,775.51
Facebook,HKVitals_Campaign_May_2025,89,11585,Probiotics,2025-05-10,1,847.34
Facebook,HKVitals_Campaign_May_2025,89,11586,Probiotics,2025-05-14,1,909.29
Facebook,HKVitals_Campaign_Jul_2025,89,11587,Omega 3,2025-07-05,2,2005.31
Facebook,HKVitals_Campaign_Jul_2025,89,11588,Multivitamins,2025-07-08,1,754.92
Facebook,HKVitals_Campaign_Jul_2025,89,11589,Omega 3,2025-07-04,1,1084.38
Facebook,MuscleBlaze_Campaign_Jul_2025,89,11590,BCAA,2025-07-26,2,2249.48
Facebook,MuscleBlaze_Campaign_Jul_2025,89,11591,Protein Powder,2025-07-23,1,1526.05
Facebook,MuscleBlaze_Campaign_Jul_2025,89,11592,Mass Gainer,2025-07-25,2,3512.1
Facebook,MuscleBlaze_Campaign_Mar_2025,89,11593,Protein Powder,2025-03-13,2,3120.77
Facebook,MuscleBlaze_Campaign_Mar_2025,89,11594,BCAA,2025-03-13,3,3865.92
